Compound,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CC1CNCCN1,3.3194444444444446,0.6747685185185184,3.3194444444444446,0.6747685185185184,0.4313239569073891,100.165,88.069,100.10004838399999,42,0,0.016423873231274904,-0.31393140101462563,0.31393140101462563,0.016423873231274904,1.4285714285714286,2.2857142857142856,2.5714285714285716,2.1229179499593664,48.041843979966416,5.112884175122364,4.698670612749268,4.698670612749268,3.393846850117352,2.8349338660281234,2.8349338660281234,2.0592958607544705,2.0592958607544705,1.2450997602686849,1.2450997602686849,0.7976939784211725,0.7976939784211725,-0.08,47.19725257297226,5.0645086705202305,2.28455463728191,1.4502520151005,44.29291269910284,10.633577208012662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,25.676110046885686,0.0,0.0,0.0,0.0,10.633577208012662,0.0,12.965578028838586,19.634269217737724,0.0,0.0,0.0,10.633577208012662,0.0,0.0,0.0,25.676110046885686,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,24.06,0.0,0.0,0.0,0.0,6.041840829147961,19.634269217737724,0.0,0.0,0.0,17.557314407703284,0.0,0.0,0.0,0.0,6.591435185185185,0.0,0.0,0.6747685185185184,0.0,5.56712962962963,0.0,1.0,7,2,2,0,1,1,0,0,0,2,2,2,0,0,1,1,1,-0.4323000000000001,30.334399999999988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1CNCCN1,3.3194444444444446,0.6747685185185184,3.3194444444444446,0.6747685185185184,0.4313239569073891,100.165,88.069,100.10004838399999,42,0,0.016423873231274904,-0.31393140101462563,0.31393140101462563,0.016423873231274904,1.4285714285714286,2.2857142857142856,2.5714285714285716,2.1229179499593664,48.041843979966416,5.112884175122364,4.698670612749268,4.698670612749268,3.393846850117352,2.8349338660281234,2.8349338660281234,2.0592958607544705,2.0592958607544705,1.2450997602686849,1.2450997602686849,0.7976939784211725,0.7976939784211725,-0.08,47.19725257297226,5.0645086705202305,2.28455463728191,1.4502520151005,44.29291269910284,10.633577208012662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,25.676110046885686,0.0,0.0,0.0,0.0,10.633577208012662,0.0,12.965578028838586,19.634269217737724,0.0,0.0,0.0,10.633577208012662,0.0,0.0,0.0,25.676110046885686,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,24.06,0.0,0.0,0.0,0.0,6.041840829147961,19.634269217737724,0.0,0.0,0.0,17.557314407703284,0.0,0.0,0.0,0.0,6.591435185185185,0.0,0.0,0.6747685185185184,0.0,5.56712962962963,0.0,1.0,7,2,2,0,1,1,0,0,0,2,2,2,0,0,1,1,1,-0.4323000000000001,30.334399999999988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1CNCCN1,3.3194444444444446,0.6747685185185184,3.3194444444444446,0.6747685185185184,0.4313239569073891,100.165,88.069,100.10004838399999,42,0,0.016423873231274904,-0.31393140101462563,0.31393140101462563,0.016423873231274904,1.4285714285714286,2.2857142857142856,2.5714285714285716,2.1229179499593664,48.041843979966416,5.112884175122364,4.698670612749268,4.698670612749268,3.393846850117352,2.8349338660281234,2.8349338660281234,2.0592958607544705,2.0592958607544705,1.2450997602686849,1.2450997602686849,0.7976939784211725,0.7976939784211725,-0.08,47.19725257297226,5.0645086705202305,2.28455463728191,1.4502520151005,44.29291269910284,10.633577208012662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,25.676110046885686,0.0,0.0,0.0,0.0,10.633577208012662,0.0,12.965578028838586,19.634269217737724,0.0,0.0,0.0,10.633577208012662,0.0,0.0,0.0,25.676110046885686,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,24.06,0.0,0.0,0.0,0.0,6.041840829147961,19.634269217737724,0.0,0.0,0.0,17.557314407703284,0.0,0.0,0.0,0.0,6.591435185185185,0.0,0.0,0.6747685185185184,0.0,5.56712962962963,0.0,1.0,7,2,2,0,1,1,0,0,0,2,2,2,0,0,1,1,1,-0.4323000000000001,30.334399999999988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCCCN,5.059027777777778,0.71875,5.059027777777778,0.71875,0.4545118096621342,74.127,64.047,74.08439831999999,32,0,-0.006525301694988354,-0.3304248767717123,0.3304248767717123,0.006525301694988354,1.0,1.4,1.4,2.19060968716425,12.36452797660028,4.121320343559642,3.276020881938894,3.276020881938894,2.414213562373095,1.8164965809277258,1.8164965809277258,0.9309036597828995,0.9309036597828995,0.40824829046386296,0.40824829046386296,0.11785113019775792,0.11785113019775792,-0.08,11.245112497836532,4.920000000000001,3.9200000000000004,3.92,32.1489166506482,11.46733495432437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.51033443475116,0.0,0.0,0.0,0.0,0.0,0.0,11.46733495432437,6.4208216229260096,13.08951281182515,0.0,0.0,0.0,11.46733495432437,0.0,0.0,0.0,13.08951281182515,0.0,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,52.04,0.0,0.0,0.0,0.0,0.0,19.51033443475116,0.0,0.0,0.0,0.0,11.46733495432437,0.0,0.0,0.0,0.0,10.118055555555555,0.0,0.0,0.9444444444444444,1.4375,0.0,1.0,5,4,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0,-0.7060999999999997,22.7258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCCCN,5.059027777777778,0.71875,5.059027777777778,0.71875,0.4545118096621342,74.127,64.047,74.08439831999999,32,0,-0.006525301694988354,-0.3304248767717123,0.3304248767717123,0.006525301694988354,1.0,1.4,1.4,2.19060968716425,12.36452797660028,4.121320343559642,3.276020881938894,3.276020881938894,2.414213562373095,1.8164965809277258,1.8164965809277258,0.9309036597828995,0.9309036597828995,0.40824829046386296,0.40824829046386296,0.11785113019775792,0.11785113019775792,-0.08,11.245112497836532,4.920000000000001,3.9200000000000004,3.92,32.1489166506482,11.46733495432437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.51033443475116,0.0,0.0,0.0,0.0,0.0,0.0,11.46733495432437,6.4208216229260096,13.08951281182515,0.0,0.0,0.0,11.46733495432437,0.0,0.0,0.0,13.08951281182515,0.0,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,52.04,0.0,0.0,0.0,0.0,0.0,19.51033443475116,0.0,0.0,0.0,0.0,11.46733495432437,0.0,0.0,0.0,0.0,10.118055555555555,0.0,0.0,0.9444444444444444,1.4375,0.0,1.0,5,4,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0,-0.7060999999999997,22.7258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(N)CN,5.166666666666667,0.16203703703703676,5.166666666666667,0.16203703703703676,0.4315259494144723,74.127,64.047,74.08439831999999,32,0,0.01338908193061472,-0.3289419845734186,0.3289419845734186,0.01338908193061472,1.8,2.0,2.0,2.5395388613593903,18.854752972273346,4.284457050376173,3.4391575887554247,3.4391575887554247,2.270055610029662,1.7271801834506855,1.7271801834506855,1.2129861445882282,1.2129861445882282,0.37178502388347023,0.37178502388347023,0.0,0.0,-0.08,9.65148445440323,4.920000000000001,2.1751020408163266,3.92,32.1489166506482,11.46733495432437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,12.586597235060536,0.0,0.0,0.0,0.0,0.0,11.46733495432437,12.965578028838586,6.544756405912575,0.0,0.0,0.0,11.46733495432437,0.0,0.0,0.0,12.586597235060536,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,52.04,0.0,0.0,0.0,6.041840829147961,6.544756405912575,0.0,0.0,0.0,6.923737199690624,0.0,11.46733495432437,0.0,0.0,0.0,0.0,10.212962962962962,0.0,0.16203703703703676,0.0,2.4583333333333335,0.0,1.0,5,4,2,0,0,0,0,0,0,2,2,2,1,0,0,0,0,-0.7077,22.703800000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C[C@H]1CN[C@H](C)CN1,3.369212962962963,0.6585185185185183,3.369212962962963,0.6585185185185183,0.46139618815909966,114.192,100.08,114.11569844799999,48,0,0.016445415070803486,-0.3114545626610015,0.3114545626610015,0.016445415070803486,1.0,1.375,1.625,2.1923771580194713,54.928786893420316,5.983127663125442,5.568914100752346,5.568914100752346,3.787693700234704,3.255654169683151,3.255654169683151,2.6185917215089414,2.6185917215089414,1.5449981211499866,1.5449981211499866,0.9002598849528627,0.9002598849528627,-0.08,70.79892376087899,6.046262626262625,2.464484911550468,1.4562252861602496,50.65785481349944,10.633577208012662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,25.17319447012107,0.0,0.0,0.0,0.0,10.633577208012662,0.0,25.93115605767717,13.08951281182515,0.0,0.0,0.0,10.633577208012662,0.0,0.0,0.0,25.17319447012107,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,24.06,0.0,0.0,0.0,0.0,12.083681658295921,13.08951281182515,0.0,0.0,0.0,24.48105160739391,0.0,0.0,0.0,0.0,6.738425925925926,0.0,0.0,1.3170370370370366,0.0,6.611203703703705,0.0,1.0,8,2,2,0,1,1,0,0,0,2,2,2,0,0,1,1,1,-0.043800000000000006,34.92939999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C[C@H]1CN[C@H](C)CN1,3.369212962962963,0.6585185185185183,3.369212962962963,0.6585185185185183,0.46139618815909966,114.192,100.08,114.11569844799999,48,0,0.016445415070803486,-0.3114545626610015,0.3114545626610015,0.016445415070803486,1.0,1.375,1.625,2.1923771580194713,54.928786893420316,5.983127663125442,5.568914100752346,5.568914100752346,3.787693700234704,3.255654169683151,3.255654169683151,2.6185917215089414,2.6185917215089414,1.5449981211499866,1.5449981211499866,0.9002598849528627,0.9002598849528627,-0.08,70.79892376087899,6.046262626262625,2.464484911550468,1.4562252861602496,50.65785481349944,10.633577208012662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,25.17319447012107,0.0,0.0,0.0,0.0,10.633577208012662,0.0,25.93115605767717,13.08951281182515,0.0,0.0,0.0,10.633577208012662,0.0,0.0,0.0,25.17319447012107,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,24.06,0.0,0.0,0.0,0.0,12.083681658295921,13.08951281182515,0.0,0.0,0.0,24.48105160739391,0.0,0.0,0.0,0.0,6.738425925925926,0.0,0.0,1.3170370370370366,0.0,6.611203703703705,0.0,1.0,8,2,2,0,1,1,0,0,0,2,2,2,0,0,1,1,1,-0.043800000000000006,34.92939999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C[C@H]1CN[C@H](C)CN1,3.369212962962963,0.6585185185185183,3.369212962962963,0.6585185185185183,0.46139618815909966,114.192,100.08,114.11569844799999,48,0,0.016445415070803486,-0.3114545626610015,0.3114545626610015,0.016445415070803486,1.0,1.375,1.625,2.1923771580194713,54.928786893420316,5.983127663125442,5.568914100752346,5.568914100752346,3.787693700234704,3.255654169683151,3.255654169683151,2.6185917215089414,2.6185917215089414,1.5449981211499866,1.5449981211499866,0.9002598849528627,0.9002598849528627,-0.08,70.79892376087899,6.046262626262625,2.464484911550468,1.4562252861602496,50.65785481349944,10.633577208012662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,25.17319447012107,0.0,0.0,0.0,0.0,10.633577208012662,0.0,25.93115605767717,13.08951281182515,0.0,0.0,0.0,10.633577208012662,0.0,0.0,0.0,25.17319447012107,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,24.06,0.0,0.0,0.0,0.0,12.083681658295921,13.08951281182515,0.0,0.0,0.0,24.48105160739391,0.0,0.0,0.0,0.0,6.738425925925926,0.0,0.0,1.3170370370370366,0.0,6.611203703703705,0.0,1.0,8,2,2,0,1,1,0,0,0,2,2,2,0,0,1,1,1,-0.043800000000000006,34.92939999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C[C@H]1CN[C@H](C)CN1,3.369212962962963,0.6585185185185183,3.369212962962963,0.6585185185185183,0.46139618815909966,114.192,100.08,114.11569844799999,48,0,0.016445415070803486,-0.3114545626610015,0.3114545626610015,0.016445415070803486,1.0,1.375,1.625,2.1923771580194713,54.928786893420316,5.983127663125442,5.568914100752346,5.568914100752346,3.787693700234704,3.255654169683151,3.255654169683151,2.6185917215089414,2.6185917215089414,1.5449981211499866,1.5449981211499866,0.9002598849528627,0.9002598849528627,-0.08,70.79892376087899,6.046262626262625,2.464484911550468,1.4562252861602496,50.65785481349944,10.633577208012662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,25.17319447012107,0.0,0.0,0.0,0.0,10.633577208012662,0.0,25.93115605767717,13.08951281182515,0.0,0.0,0.0,10.633577208012662,0.0,0.0,0.0,25.17319447012107,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,24.06,0.0,0.0,0.0,0.0,12.083681658295921,13.08951281182515,0.0,0.0,0.0,24.48105160739391,0.0,0.0,0.0,0.0,6.738425925925926,0.0,0.0,1.3170370370370366,0.0,6.611203703703705,0.0,1.0,8,2,2,0,1,1,0,0,0,2,2,2,0,0,1,1,1,-0.043800000000000006,34.92939999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C[C@H]1CN[C@H](C)CN1,3.369212962962963,0.6585185185185183,3.369212962962963,0.6585185185185183,0.46139618815909966,114.192,100.08,114.11569844799999,48,0,0.016445415070803486,-0.3114545626610015,0.3114545626610015,0.016445415070803486,1.0,1.375,1.625,2.1923771580194713,54.928786893420316,5.983127663125442,5.568914100752346,5.568914100752346,3.787693700234704,3.255654169683151,3.255654169683151,2.6185917215089414,2.6185917215089414,1.5449981211499866,1.5449981211499866,0.9002598849528627,0.9002598849528627,-0.08,70.79892376087899,6.046262626262625,2.464484911550468,1.4562252861602496,50.65785481349944,10.633577208012662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,25.17319447012107,0.0,0.0,0.0,0.0,10.633577208012662,0.0,25.93115605767717,13.08951281182515,0.0,0.0,0.0,10.633577208012662,0.0,0.0,0.0,25.17319447012107,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,24.06,0.0,0.0,0.0,0.0,12.083681658295921,13.08951281182515,0.0,0.0,0.0,24.48105160739391,0.0,0.0,0.0,0.0,6.738425925925926,0.0,0.0,1.3170370370370366,0.0,6.611203703703705,0.0,1.0,8,2,2,0,1,1,0,0,0,2,2,2,0,0,1,1,1,-0.043800000000000006,34.92939999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C[C@H]1CN[C@H](C)CN1,3.369212962962963,0.6585185185185183,3.369212962962963,0.6585185185185183,0.46139618815909966,114.192,100.08,114.11569844799999,48,0,0.016445415070803486,-0.3114545626610015,0.3114545626610015,0.016445415070803486,1.0,1.375,1.625,2.1923771580194713,54.928786893420316,5.983127663125442,5.568914100752346,5.568914100752346,3.787693700234704,3.255654169683151,3.255654169683151,2.6185917215089414,2.6185917215089414,1.5449981211499866,1.5449981211499866,0.9002598849528627,0.9002598849528627,-0.08,70.79892376087899,6.046262626262625,2.464484911550468,1.4562252861602496,50.65785481349944,10.633577208012662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,25.17319447012107,0.0,0.0,0.0,0.0,10.633577208012662,0.0,25.93115605767717,13.08951281182515,0.0,0.0,0.0,10.633577208012662,0.0,0.0,0.0,25.17319447012107,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,24.06,0.0,0.0,0.0,0.0,12.083681658295921,13.08951281182515,0.0,0.0,0.0,24.48105160739391,0.0,0.0,0.0,0.0,6.738425925925926,0.0,0.0,1.3170370370370366,0.0,6.611203703703705,0.0,1.0,8,2,2,0,1,1,0,0,0,2,2,2,0,0,1,1,1,-0.043800000000000006,34.92939999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(N)CN,5.166666666666667,0.16203703703703676,5.166666666666667,0.16203703703703676,0.4315259494144723,74.127,64.047,74.08439831999999,32,0,0.01338908193061472,-0.3289419845734186,0.3289419845734186,0.01338908193061472,1.8,2.0,2.0,2.5395388613593903,18.854752972273346,4.284457050376173,3.4391575887554247,3.4391575887554247,2.270055610029662,1.7271801834506855,1.7271801834506855,1.2129861445882282,1.2129861445882282,0.37178502388347023,0.37178502388347023,0.0,0.0,-0.08,9.65148445440323,4.920000000000001,2.1751020408163266,3.92,32.1489166506482,11.46733495432437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,12.586597235060536,0.0,0.0,0.0,0.0,0.0,11.46733495432437,12.965578028838586,6.544756405912575,0.0,0.0,0.0,11.46733495432437,0.0,0.0,0.0,12.586597235060536,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,52.04,0.0,0.0,0.0,6.041840829147961,6.544756405912575,0.0,0.0,0.0,6.923737199690624,0.0,11.46733495432437,0.0,0.0,0.0,0.0,10.212962962962962,0.0,0.16203703703703676,0.0,2.4583333333333335,0.0,1.0,5,4,2,0,0,0,0,0,0,2,2,2,1,0,0,0,0,-0.7077,22.703800000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(N)CN,5.166666666666667,0.16203703703703676,5.166666666666667,0.16203703703703676,0.4315259494144723,74.127,64.047,74.08439831999999,32,0,0.01338908193061472,-0.3289419845734186,0.3289419845734186,0.01338908193061472,1.8,2.0,2.0,2.5395388613593903,18.854752972273346,4.284457050376173,3.4391575887554247,3.4391575887554247,2.270055610029662,1.7271801834506855,1.7271801834506855,1.2129861445882282,1.2129861445882282,0.37178502388347023,0.37178502388347023,0.0,0.0,-0.08,9.65148445440323,4.920000000000001,2.1751020408163266,3.92,32.1489166506482,11.46733495432437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,12.586597235060536,0.0,0.0,0.0,0.0,0.0,11.46733495432437,12.965578028838586,6.544756405912575,0.0,0.0,0.0,11.46733495432437,0.0,0.0,0.0,12.586597235060536,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,52.04,0.0,0.0,0.0,6.041840829147961,6.544756405912575,0.0,0.0,0.0,6.923737199690624,0.0,11.46733495432437,0.0,0.0,0.0,0.0,10.212962962962962,0.0,0.16203703703703676,0.0,2.4583333333333335,0.0,1.0,5,4,2,0,0,0,0,0,0,2,2,2,1,0,0,0,0,-0.7077,22.703800000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(N)CN,5.166666666666667,0.16203703703703676,5.166666666666667,0.16203703703703676,0.4315259494144723,74.127,64.047,74.08439831999999,32,0,0.01338908193061472,-0.3289419845734186,0.3289419845734186,0.01338908193061472,1.8,2.0,2.0,2.5395388613593903,18.854752972273346,4.284457050376173,3.4391575887554247,3.4391575887554247,2.270055610029662,1.7271801834506855,1.7271801834506855,1.2129861445882282,1.2129861445882282,0.37178502388347023,0.37178502388347023,0.0,0.0,-0.08,9.65148445440323,4.920000000000001,2.1751020408163266,3.92,32.1489166506482,11.46733495432437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,12.586597235060536,0.0,0.0,0.0,0.0,0.0,11.46733495432437,12.965578028838586,6.544756405912575,0.0,0.0,0.0,11.46733495432437,0.0,0.0,0.0,12.586597235060536,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,52.04,0.0,0.0,0.0,6.041840829147961,6.544756405912575,0.0,0.0,0.0,6.923737199690624,0.0,11.46733495432437,0.0,0.0,0.0,0.0,10.212962962962962,0.0,0.16203703703703676,0.0,2.4583333333333335,0.0,1.0,5,4,2,0,0,0,0,0,0,2,2,2,1,0,0,0,0,-0.7077,22.703800000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
